c0,c1,c2,c3,maxhf
0.0,0.0,700,0.0,9.97955066186288
0.0,0.0,1000,0.0,9.969005119395096
0.0,0.0,2000,0.0,9.767130453261142
0.0,0.0,5000,0.0,9.157104650032302
