c1,c2,c3,c4,maxhf
0.0,0.0,4.0,0.0,9.992294542394864
0.0,0.0,6.0,0.0,9.995859458723785
0.0,0.0,8.0,0.0,9.9859255233125
0.0,0.0,10.0,0.0,9.967528834035756
0.0,0.0,12.0,0.0,9.964171823559065
0.0,0.0,14.0,0.0,9.920246687769334
