c1,c2,c3,c4,maxhf
21.16,0.53,14.0,0.0,2.4264215758029164
21.16,0.53,14.0,2.275,4.641852430574425
21.16,0.53,14.0,4.55,3.7505774854336553
21.16,0.53,14.0,6.825,3.3931358685534123
