c1,c2,c3,c4,maxhf
21.16,0.0,14.0,4.55,5.342430324571792
21.16,0.53,14.0,4.55,3.9107395859277725
21.16,1.06,14.0,4.55,3.697719568767936
21.16,1.59,14.0,4.55,3.0313135557829236
